"OrderID","OrderDate","CustomerID","ProductID","Quantity","EmployeeID","Price"
"38665","2022-09-01 15:41:34","19522","97","3","31","29970"
"38666","2021-11-10 08:30:19","18711","92","3","28","51903"
"38667","2021-12-27 08:15:30","16342","22","17","23","157335"
"38668","2020-01-17 06:40:36","10756","61","10","28","206020"
"38669","2020-03-09 13:08:29","9633","89","11","37","250338"
"38670","2021-10-15 10:23:40","14820","28","8","3","220400"
"38671","2023-01-07 20:54:06","2657","21","8","73","148576"
"38672","2021-03-16 11:15:22","5806","7","12","27","190272"
"38673","2022-06-05 20:10:07","9159","42","1","97","2234"
"38674","2020-12-16 22:58:16","2552","58","19","29","400881"
"38675","2022-03-18 15:17:19","14304","46","6","4","217002"
"38676","2023-03-26 11:51:14","2143","76","2","81","77144"
"38677","2023-03-02 08:11:39","5051","11","12","61","156600"
"38678","2020-03-15 18:54:38","7517","17","2","5","26984"
"38679","2021-07-19 07:53:38","18293","58","6","84","126594"
"38680","2020-12-22 07:33:05","2217","96","8","12","172496"
"38681","2021-05-12 04:34:43","18764","23","5","71","168030"
"38682","2021-07-04 22:36:46","272","24","10","56","166060"
"38683","2022-01-28 03:12:28","9934","49","16","65","473632"
"38684","2022-05-10 01:47:55","10527","41","4","92","31436"
"38685","2020-04-13 01:09:45","15234","72","20","97","329520"
"38686","2021-11-28 04:29:47","3116","38","7","56","38143"
"38687","2020-08-30 14:01:18","11695","48","15","93","393900"
"38688","2022-04-18 04:46:23","17534","60","2","34","75988"
"38689","2022-07-14 20:36:38","7739","61","13","34","267826"
"38690","2021-04-14 19:40:43","5393","44","11","57","264902"
"38691","2021-05-11 13:00:47","12734","29","1","47","39344"
"38692","2020-09-04 01:32:35","10084","1","4","85","155336"
"38693","2020-09-28 19:08:04","6734","64","13","11","384618"
"38694","2021-08-05 04:17:18","5243","89","1","88","22758"
"38695","2021-11-24 20:35:31","1547","15","3","75","16254"
"38696","2020-09-17 11:50:15","17521","24","4","76","66424"
"38697","2021-10-13 15:13:41","13344","7","20","75","317120"
"38698","2022-04-11 14:03:24","11292","8","6","37","68124"
"38699","2021-05-16 21:09:42","1579","13","8","6","109072"
"38700","2023-04-03 03:24:52","13926","77","4","21","23964"
"38701","2021-01-03 04:07:37","17929","34","4","78","20764"
"38702","2022-08-31 03:55:26","19016","76","8","13","308576"
"38703","2021-10-30 09:30:43","12544","3","13","70","401115"
"38704","2021-11-26 23:23:39","5477","28","19","86","523450"
"38705","2020-01-14 08:16:50","10810","10","19","97","562913"
"38706","2021-10-15 04:40:49","12577","24","6","2","99636"
"38707","2020-04-20 15:56:26","12901","68","8","49","117848"
"38708","2022-08-16 19:37:23","16605","42","17","48","37978"
"38709","2020-09-30 10:43:23","5321","11","4","48","52200"
"38710","2021-05-22 04:26:47","10161","78","10","50","257720"
"38711","2022-06-15 06:38:56","18623","36","10","37","260800"
"38712","2020-02-25 13:42:26","19239","14","4","11","49224"
"38713","2020-09-03 14:34:02","9596","77","2","73","11982"
"38714","2020-02-13 01:30:24","12945","82","8","76","275208"
"38715","2022-11-03 20:46:43","11956","52","15","42","143175"
"38716","2021-01-14 11:43:18","2509","39","11","2","298958"
"38717","2020-02-08 01:15:08","1662","73","10","26","94100"
"38718","2022-03-29 14:17:42","18043","78","9","83","231948"
"38719","2021-11-02 03:30:06","12295","47","11","23","199078"
"38720","2023-01-14 17:44:21","5713","12","14","41","467362"
"38721","2022-11-10 07:56:48","18006","84","17","42","332826"
"38722","2021-02-02 17:01:22","648","66","9","95","233055"
"38723","2023-02-23 10:58:12","14379","14","3","90","36918"
"38724","2021-07-12 08:43:09","9978","55","17","71","327573"
"38725","2022-11-20 15:32:30","14557","54","13","23","438113"
"38726","2020-04-25 04:36:45","18630","20","15","75","118545"
"38727","2022-05-10 14:21:15","16061","6","10","23","347600"
"38728","2021-05-03 00:23:19","18360","74","4","35","155216"
"38729","2022-03-14 05:55:14","13954","98","15","45","238335"
"38730","2022-07-23 23:18:11","262","89","20","76","455160"
"38731","2022-07-09 12:17:53","7762","39","3","95","81534"
"38732","2021-02-26 04:44:19","5877","99","7","80","70511"
"38733","2020-12-08 02:56:45","5877","15","13","38","70434"
"38734","2022-05-23 16:23:59","13140","73","1","6","9410"
"38735","2021-04-10 19:09:37","5360","3","2","45","61710"
"38736","2021-11-25 06:43:51","2054","23","9","61","302454"
"38737","2022-02-28 17:41:47","14954","26","10","56","185300"
"38738","2021-01-19 07:00:43","2624","57","1","97","7266"
"38739","2022-10-18 18:04:24","9150","8","5","69","56770"
"38740","2021-09-07 01:02:06","11152","13","1","51","13634"
"38741","2020-01-22 20:53:51","9864","3","14","70","431970"
"38742","2023-04-08 02:32:09","14163","48","15","53","393900"
"38743","2021-01-02 02:05:07","2670","21","8","26","148576"
"38744","2020-09-29 20:29:04","5226","1","5","52","194170"
"38745","2022-11-06 19:15:30","5767","74","13","34","504452"
"38746","2020-11-09 08:14:06","6788","88","6","53","41310"
"38747","2023-01-11 18:28:28","15351","51","10","89","126060"
"38748","2021-10-14 23:27:50","12128","8","13","6","147602"
"38749","2021-07-25 08:01:33","10772","19","19","51","412794"
"38750","2022-05-21 13:32:20","4439","75","13","2","81263"
"38751","2021-12-17 06:44:14","2288","39","20","28","543560"
"38752","2020-05-23 11:38:55","16412","20","14","17","110642"
"38753","2021-12-07 10:17:35","10763","24","3","75","49818"
"38754","2022-06-15 13:11:09","15984","70","1","60","1058"
"38755","2022-01-14 06:26:31","18819","26","4","10","74120"
"38756","2021-02-26 06:23:15","270","21","3","18","55716"
"38757","2021-02-10 00:19:36","6448","66","5","28","129475"
"38758","2020-10-03 13:45:24","19910","61","11","28","226622"
"38759","2020-03-24 00:17:25","14942","57","8","58","58128"
"38760","2020-12-20 19:02:28","2572","66","14","80","362530"
"38761","2022-02-20 14:37:47","17749","79","13","19","349934"
"38762","2020-12-07 04:46:30","7815","14","14","64","172284"
"38763","2023-02-21 14:43:21","4957","42","2","33","4468"
"38764","2020-10-23 04:21:40","16757","38","14","18","76286"
"38765","2020-02-21 00:48:11","12311","74","10","62","388040"
"38766","2021-01-26 00:34:35","9676","24","13","36","215878"
"38767","2022-10-25 01:43:18","14609","88","9","61","61965"
"38768","2022-03-29 01:20:24","6568","85","5","38","14480"
"38769","2022-02-21 06:42:35","10668","89","15","91","341370"
"38770","2022-02-26 11:30:15","66","5","9","68","36342"
"38771","2021-10-26 06:49:35","18041","84","8","26","156624"
"38772","2022-06-24 00:36:43","117","35","2","28","78944"
"38773","2022-01-04 21:06:29","14649","70","1","8","1058"
"38774","2021-07-09 16:08:27","10953","14","6","6","73836"
"38775","2021-04-28 07:01:42","13688","67","7","59","51856"
"38776","2021-05-11 07:54:42","15182","80","1","62","38550"
"38777","2020-02-25 14:58:05","4728","11","9","2","117450"
"38778","2020-03-17 11:15:21","16763","4","17","94","351662"
"38779","2020-05-22 10:02:55","19329","65","12","85","256932"
"38780","2022-03-18 05:07:11","16716","57","11","62","79926"
"38781","2021-01-06 18:04:16","4681","18","6","78","105528"
"38782","2021-04-14 08:30:23","1680","74","9","22","349236"
"38783","2022-07-10 11:48:20","18609","2","17","57","175270"
"38784","2022-01-02 05:07:42","7184","40","3","79","29406"
"38785","2021-02-03 00:08:36","13575","16","17","94","128027"
"38786","2020-11-03 04:57:43","3517","33","1","51","36125"
"38787","2020-12-06 13:42:08","6949","8","8","79","90832"
"38788","2022-06-12 12:13:33","8479","12","11","67","367213"
"38789","2021-08-14 17:33:06","19641","21","18","38","334296"
"38790","2022-02-13 20:16:31","10766","65","15","44","321165"
"38791","2020-06-02 22:16:51","5300","63","2","13","29930"
"38792","2022-05-31 10:49:54","6013","14","16","84","196896"
"38793","2021-05-14 22:16:14","9278","3","3","42","92565"
"38794","2022-12-05 05:48:51","18437","86","8","96","14840"
"38795","2021-05-21 05:21:56","5139","54","20","23","674020"
"38796","2020-11-26 07:19:02","9255","53","4","60","4652"
"38797","2020-06-05 08:20:44","16997","14","1","76","12306"
"38798","2021-08-20 17:12:46","16211","54","13","96","438113"
"38799","2020-05-12 16:54:01","18912","1","4","76","155336"
"38800","2021-06-06 14:54:40","5742","10","4","87","118508"
"38801","2021-04-04 15:49:56","6267","13","9","82","122706"
"38802","2022-06-27 23:34:00","15181","9","12","13","98640"
"38803","2022-03-05 16:45:01","17503","36","11","59","286880"
"38804","2022-08-16 07:04:04","9122","89","17","86","386886"
"38805","2022-03-13 22:11:16","4692","24","17","42","282302"
"38806","2021-03-24 13:19:07","18449","32","9","50","54459"
"38807","2020-03-08 04:05:24","264","72","18","20","296568"
"38808","2020-11-12 14:25:44","13227","36","4","24","104320"
"38809","2022-11-17 01:22:36","14348","48","2","6","52520"
"38810","2021-03-11 09:55:01","7034","45","4","37","141584"
"38811","2021-12-19 16:36:35","4458","41","16","69","125744"
"38812","2020-11-13 11:03:16","17327","22","4","46","37020"
"38813","2021-11-13 19:15:01","2616","21","10","86","185720"
"38814","2020-02-01 10:27:01","11557","3","3","51","92565"
"38815","2020-04-23 10:43:07","19006","6","19","55","660440"
"38816","2022-08-21 19:58:05","3573","8","8","18","90832"
"38817","2020-12-24 21:47:19","16845","24","14","6","232484"
"38818","2022-07-16 00:21:47","15684","82","2","77","68802"
"38819","2021-02-26 09:18:51","3741","20","14","47","110642"
"38820","2020-06-24 06:44:29","17787","81","18","57","210672"
"38821","2020-01-21 12:34:45","5311","77","17","16","101847"
"38822","2022-04-26 00:05:19","1368","71","12","41","215988"
"38823","2020-11-26 03:30:04","14552","39","15","49","407670"
"38824","2021-12-25 18:40:06","5091","55","8","56","154152"
"38825","2023-03-13 13:22:19","11889","71","18","16","323982"
"38826","2021-04-22 21:52:43","39","90","10","75","192660"
"38827","2021-01-24 09:02:54","16608","44","12","86","288984"
"38828","2020-09-10 22:28:34","15500","77","11","11","65901"
"38829","2022-07-15 00:00:25","12503","87","12","46","369072"
"38830","2020-05-19 10:22:50","15487","73","16","93","150560"
"38831","2021-01-29 22:24:57","18941","83","14","91","231322"
"38832","2022-07-03 08:51:50","2649","82","13","83","447213"
"38833","2020-06-25 09:52:21","5306","86","19","89","35245"
"38834","2021-03-02 00:32:36","18421","42","5","60","11170"
"38835","2020-07-31 04:31:57","11642","99","14","14","141022"
"38836","2022-08-13 20:01:17","18996","21","13","25","241436"
"38837","2023-01-17 16:10:03","19532","9","12","12","98640"
"38838","2023-01-04 16:27:46","2924","37","18","27","216216"
"38839","2023-03-03 01:29:37","2190","82","1","52","34401"
"38840","2022-04-25 20:31:13","10120","14","6","3","73836"
"38841","2021-01-27 12:25:21","7703","55","12","39","231228"
"38842","2021-09-08 11:29:02","17083","81","2","7","23408"
"38843","2022-02-01 18:42:58","17335","28","8","20","220400"
"38844","2022-03-29 00:57:58","9714","56","1","13","17485"
"38845","2022-01-01 22:24:18","2767","97","16","11","159840"
"38846","2021-01-31 12:37:34","12209","96","14","28","301868"
"38847","2021-07-09 01:00:38","10272","92","3","78","51903"
"38848","2020-03-17 15:04:34","4147","99","3","70","30219"
"38849","2021-03-06 05:35:35","18782","92","15","77","259515"
"38850","2022-08-30 18:58:12","19555","62","11","73","78243"
"38851","2022-08-12 06:08:51","51","59","17","21","49623"
"38852","2021-06-26 21:57:47","6056","22","12","73","111060"
"38853","2021-11-18 06:09:48","9565","52","9","69","85905"
"38854","2022-12-20 09:56:57","12874","8","10","22","113540"
"38855","2022-08-13 18:48:13","14709","62","9","55","64017"
"38856","2020-11-10 18:36:10","15500","84","9","92","176202"
"38857","2020-10-30 15:06:34","6823","70","16","75","16928"
"38858","2023-01-10 04:41:55","16005","63","2","38","29930"
"38859","2020-11-08 04:07:19","9199","45","4","31","141584"
"38860","2023-02-07 04:15:22","4355","99","3","73","30219"
"38861","2023-03-26 04:02:09","13751","55","4","25","77076"
"38862","2022-06-22 04:13:47","2175","2","12","86","123720"
"38863","2021-04-09 15:45:10","7536","55","10","35","192690"
"38864","2021-03-12 18:25:18","8907","63","14","1","209510"
"38865","2022-01-10 01:11:12","11288","73","12","22","112920"
"38866","2021-06-09 21:08:48","478","89","5","76","113790"
"38867","2021-09-26 05:14:56","5213","98","1","51","15889"
"38868","2020-07-23 01:13:07","8209","68","6","40","88386"
"38869","2021-10-23 15:13:27","4530","6","10","35","347600"
"38870","2022-09-07 22:25:54","17663","17","10","47","134920"
"38871","2021-12-11 17:29:19","14049","37","15","39","180180"
"38872","2020-06-28 05:30:52","4302","64","4","20","118344"
"38873","2020-09-06 14:17:09","5044","4","18","55","372348"
"38874","2021-01-07 19:26:02","3627","57","12","8","87192"
"38875","2023-01-26 19:05:37","16418","98","13","94","206557"
"38876","2021-11-18 10:30:56","16345","50","5","73","86040"
"38877","2020-08-19 19:47:42","16005","42","10","71","22340"
"38878","2022-05-30 03:32:05","6443","46","6","42","217002"
"38879","2020-01-22 21:29:23","17376","2","17","68","175270"
"38880","2021-08-08 14:06:49","3034","24","3","76","49818"
"38881","2022-01-05 23:05:08","14517","34","11","33","57101"
"38882","2022-02-17 14:55:42","12400","43","16","77","287920"
"38883","2020-02-29 22:29:26","6894","83","9","48","148707"
"38884","2022-10-11 11:11:04","4395","64","2","87","59172"
"38885","2023-01-06 10:49:08","14983","52","20","73","190900"
"38886","2023-02-23 19:32:24","11338","42","12","79","26808"
"38887","2022-10-27 06:59:19","19678","58","2","1","42198"
"38888","2021-10-28 11:45:30","19600","95","13","74","396981"
"38889","2020-02-18 18:32:58","8574","6","9","96","312840"
"38890","2021-10-08 18:05:17","13090","48","9","16","236340"
"38891","2020-07-20 10:12:46","2020","23","3","20","100818"
"38892","2021-01-22 19:37:06","15734","25","8","13","16696"
"38893","2022-11-08 15:52:02","1390","39","3","80","81534"
"38894","2021-03-22 18:37:02","14272","82","19","92","653619"
"38895","2022-12-09 05:07:02","8763","29","20","16","786880"
"38896","2022-01-28 03:01:43","13369","84","7","3","137046"
"38897","2020-03-28 16:08:31","11037","16","15","98","112965"
"38898","2020-05-27 04:18:15","3963","76","18","78","694296"
"38899","2020-06-27 23:25:46","15062","50","1","62","17208"
"38900","2020-01-19 21:02:17","17504","57","9","66","65394"
"38901","2021-01-07 19:43:37","10765","7","16","69","253696"
"38902","2020-03-11 10:39:07","13091","13","1","55","13634"
"38903","2020-10-19 14:40:27","8782","38","1","80","5449"
"38904","2021-10-30 05:44:33","19268","19","19","36","412794"
"38905","2021-03-29 14:11:46","8800","34","8","88","41528"
"38906","2021-07-18 01:38:33","17455","11","1","44","13050"
"38907","2022-07-19 08:04:17","5726","33","3","21","108375"
"38908","2021-03-01 14:38:31","8022","88","2","87","13770"
"38909","2021-06-22 23:56:16","6749","29","12","7","472128"
"38910","2021-12-15 00:50:30","2211","40","8","54","78416"
"38911","2020-06-28 01:45:02","15630","77","5","3","29955"
"38912","2022-04-17 16:34:58","1705","74","20","20","776080"
"38913","2021-09-27 21:14:39","8215","32","17","76","102867"
"38914","2020-10-20 20:10:22","15016","65","8","74","171288"
"38915","2021-10-03 08:45:08","12268","37","10","34","120120"
"38916","2022-05-04 18:37:35","3157","63","10","5","149650"
"38917","2020-02-03 20:12:57","16888","18","8","34","140704"
"38918","2021-01-02 17:41:29","19518","99","15","24","151095"
"38919","2021-01-19 12:29:41","1623","45","13","36","460148"
"38920","2020-01-08 15:28:35","13459","93","19","41","610337"
"38921","2022-08-30 12:50:34","18908","75","1","85","6251"
"38922","2021-03-16 19:20:10","6801","28","18","73","495900"
"38923","2021-04-20 20:35:53","13841","2","17","23","175270"
"38924","2020-10-20 07:19:21","7734","52","7","90","66815"
"38925","2022-09-22 04:40:10","2684","60","2","92","75988"
"38926","2021-08-27 04:02:05","18325","38","14","54","76286"
"38927","2022-12-31 16:29:15","9480","85","19","40","55024"
"38928","2020-04-25 03:31:21","8710","4","9","53","186174"
"38929","2023-03-26 05:45:12","2007","8","15","33","170310"
"38930","2022-03-19 03:53:25","11416","22","2","36","18510"
"38931","2022-01-18 03:24:46","8483","39","11","19","298958"
"38932","2021-12-15 23:15:09","18691","32","3","81","18153"
"38933","2022-05-03 22:12:30","2785","63","2","64","29930"
"38934","2020-01-11 10:44:43","18976","30","17","16","193358"
"38935","2021-01-01 04:28:35","10537","30","18","18","204732"
"38936","2022-04-07 06:36:44","7334","57","6","61","43596"
"38937","2021-07-14 03:50:59","2039","77","15","45","89865"
"38938","2022-08-07 20:15:34","6747","57","6","36","43596"
"38939","2021-09-03 09:38:11","8610","94","8","69","5528"
"38940","2021-07-19 18:42:30","8066","61","5","4","103010"
"38941","2022-07-24 23:57:11","5471","32","11","82","66561"
"38942","2021-11-05 09:46:35","17412","78","9","95","231948"
"38943","2023-04-11 21:27:03","5828","36","11","13","286880"
"38944","2021-10-04 16:26:07","3120","36","7","12","182560"
"38945","2020-11-29 19:20:51","2070","80","15","13","578250"
"38946","2022-02-02 14:27:06","13119","11","2","42","26100"
"38947","2023-04-10 19:59:36","10160","98","19","52","301891"
"38948","2021-02-25 08:46:14","7643","7","12","11","190272"
"38949","2020-11-13 09:24:33","7392","34","18","28","93438"
"38950","2021-02-01 12:38:30","18290","28","14","19","385700"
"38951","2022-02-14 11:36:05","1881","99","12","61","120876"
"38952","2020-06-21 01:45:40","14443","4","8","42","165488"
"38953","2020-04-25 11:22:51","66","63","6","45","89790"
"38954","2021-10-15 21:12:21","235","13","2","82","27268"
"38955","2022-12-26 08:59:01","12406","33","8","26","289000"
"38956","2021-01-25 09:30:47","8909","12","7","93","233681"
"38957","2021-02-13 16:52:07","15306","52","7","28","66815"
"38958","2021-12-14 09:32:21","14007","47","6","99","108588"
"38959","2020-01-25 03:08:00","6854","25","18","21","37566"
"38960","2021-11-18 02:40:08","17565","65","17","5","363987"
"38961","2020-10-22 01:00:42","11399","56","11","93","192335"
"38962","2022-11-24 23:46:11","9650","58","13","31","274287"
"38963","2023-04-02 11:58:56","9100","34","20","47","103820"
"38964","2020-11-25 16:31:52","18224","92","9","51","155709"
"38965","2022-07-01 07:26:32","13259","13","16","6","218144"
"38966","2021-01-18 16:14:18","96","7","10","67","158560"
"38967","2021-12-15 14:23:13","6570","12","12","89","400596"
"38968","2022-09-13 10:21:40","19292","1","14","4","543676"
"38969","2020-12-19 23:51:44","18572","34","20","58","103820"
"38970","2020-09-24 17:32:56","7472","23","20","71","672120"
"38971","2022-10-19 03:58:48","7320","39","20","3","543560"
"38972","2021-04-05 05:28:39","13367","2","14","58","144340"
"38973","2021-10-31 23:08:14","5458","53","20","51","23260"
"38974","2022-06-21 06:34:49","9490","7","7","24","110992"
"38975","2020-05-29 17:20:51","15568","93","7","4","224861"
"38976","2021-01-29 02:26:47","6617","39","19","51","516382"
"38977","2020-09-22 04:44:49","13069","74","7","44","271628"
"38978","2021-11-01 16:01:48","5214","71","19","71","341981"
"38979","2022-11-10 07:36:11","4443","25","1","51","2087"
"38980","2021-03-25 05:39:15","2225","36","7","72","182560"
"38981","2020-03-11 03:31:51","19122","88","12","13","82620"
"38982","2021-07-21 06:34:07","14017","50","17","36","292536"
"38983","2021-06-11 01:42:45","18579","87","1","28","30756"
"38984","2020-01-10 01:03:31","16772","72","8","69","131808"
"38985","2022-10-31 06:06:17","5135","9","13","27","106860"
"38986","2022-05-09 10:46:22","14188","15","19","7","102942"
"38987","2020-10-20 17:30:00","4534","74","1","10","38804"
"38988","2020-03-18 05:22:07","10814","83","15","96","247845"
"38989","2023-02-27 12:00:01","3020","30","9","64","102366"
"38990","2020-12-23 15:39:21","11257","2","19","78","195890"
"38991","2021-10-30 07:57:04","13436","92","18","32","311418"
"38992","2022-08-20 02:28:42","4374","70","16","76","16928"
"38993","2021-09-24 16:27:40","5461","16","3","94","22593"
"38994","2022-12-07 23:24:46","9844","69","12","77","82608"
"38995","2020-08-28 20:45:16","17391","6","4","11","139040"
"38996","2020-09-25 09:54:07","4870","30","16","9","181984"
"38997","2023-01-18 12:59:23","19499","68","4","50","58924"
"38998","2020-04-24 04:29:59","12925","6","14","23","486640"
"38999","2022-04-02 18:01:40","1803","45","1","17","35396"
"39000","2023-03-26 22:29:30","14789","92","18","58","311418"
"39001","2020-06-25 16:38:35","13180","24","5","12","83030"
"39002","2021-06-13 14:10:13","13374","20","6","39","47418"
"39003","2023-01-17 07:22:41","8667","85","14","21","40544"
"39004","2022-07-06 18:08:02","13789","18","5","79","87940"
"39005","2020-05-17 23:08:30","9590","99","13","54","130949"
"39006","2020-11-23 00:49:05","3406","85","13","17","37648"
"39007","2020-10-07 03:09:06","11630","40","5","22","49010"
"39008","2022-05-20 06:09:42","8828","27","6","17","111960"
"39009","2021-12-22 16:03:28","4372","56","10","64","174850"
"39010","2021-12-26 08:06:07","1164","79","10","67","269180"
"39011","2021-06-24 02:47:42","19223","11","6","46","78300"
"39012","2021-09-27 15:13:17","7169","93","19","89","610337"
"39013","2021-07-22 01:37:06","14063","43","10","34","179950"
"39014","2022-10-08 13:55:05","6907","78","14","12","360808"
"39015","2021-05-19 17:25:18","11924","17","1","79","13492"
"39016","2023-03-07 03:50:39","9988","21","9","4","167148"
"39017","2021-08-27 23:19:06","3404","43","15","86","269925"
"39018","2020-06-18 00:36:44","10909","11","9","73","117450"
"39019","2022-12-06 18:45:34","9998","56","10","15","174850"
"39020","2020-12-06 03:51:27","18645","59","7","93","20433"
"39021","2022-01-04 00:02:24","15171","42","17","95","37978"
"39022","2020-12-17 23:35:05","5556","50","14","37","240912"
"39023","2021-08-04 17:05:02","2861","67","15","14","111120"
"39024","2020-10-23 03:16:01","10989","14","6","7","73836"
"39025","2020-04-04 14:19:04","733","26","9","88","166770"
"39026","2022-08-18 12:34:57","16656","16","12","64","90372"
"39027","2021-11-08 19:30:31","10702","41","17","16","133603"
"39028","2022-07-27 04:41:56","12670","78","15","85","386580"
"39029","2020-09-04 23:59:43","8070","65","6","32","128466"
"39030","2020-02-11 15:02:47","7438","91","5","3","15495"
"39031","2022-08-10 00:59:05","9141","6","9","75","312840"
"39032","2022-03-29 04:16:36","2546","23","13","83","436878"
"39033","2022-11-13 11:32:57","2387","65","13","82","278343"
"39034","2020-04-20 15:52:25","1294","37","15","68","180180"
"39035","2021-12-13 03:11:35","8304","47","9","82","162882"
"39036","2022-01-11 03:51:28","2218","61","8","72","164816"
"39037","2023-01-20 12:27:27","5411","95","9","51","274833"
"39038","2022-05-27 20:43:28","3061","82","10","26","344010"
"39039","2021-01-31 11:13:37","10368","20","1","2","7903"
"39040","2020-03-18 12:29:48","13332","62","11","82","78243"
"39041","2022-06-08 14:16:47","14303","8","7","39","79478"
"39042","2020-03-12 22:15:48","9560","76","13","21","501436"
"39043","2023-04-06 08:07:19","15541","60","2","38","75988"
"39044","2022-05-11 17:44:19","13717","67","16","34","118528"
"39045","2020-02-29 15:51:41","1569","86","13","35","24115"
"39046","2020-06-06 06:32:33","4263","51","17","90","214302"
"39047","2021-03-06 00:26:56","3833","22","7","16","64785"
"39048","2021-05-14 18:43:52","16585","9","6","14","49320"
"39049","2020-08-01 09:38:45","377","38","7","18","38143"
"39050","2021-12-26 02:47:43","2495","18","10","52","175880"
"39051","2022-11-09 02:34:19","18583","85","14","11","40544"
"39052","2023-02-15 21:56:47","8650","53","19","68","22097"
"39053","2022-03-01 05:03:59","10471","33","6","34","216750"
"39054","2020-03-31 05:51:22","13483","46","5","79","180835"
"39055","2020-02-02 10:44:19","4127","44","16","40","385312"
"39056","2022-10-18 02:40:58","6334","83","17","42","280891"
"39057","2022-09-07 08:28:52","4690","78","13","96","335036"
"39058","2020-05-12 00:08:50","12890","60","4","82","151976"
"39059","2020-04-09 06:45:20","17998","5","5","63","20190"
"39060","2020-11-16 10:40:36","11219","59","2","30","5838"
"39061","2021-05-05 20:18:06","17295","61","2","89","41204"
"39062","2022-07-16 02:46:10","13420","45","20","12","707920"
"39063","2020-02-14 04:23:08","18756","24","14","48","232484"
"39064","2022-11-20 01:16:16","697","18","8","90","140704"
"39065","2020-12-13 05:36:35","1100","71","8","90","143992"
"39066","2022-11-09 14:21:40","10988","24","15","50","249090"
"39067","2022-06-20 07:18:04","1230","74","12","15","465648"
"39068","2022-02-26 04:09:34","651","72","20","22","329520"
"39069","2022-12-30 02:47:52","12551","37","13","88","156156"
"39070","2021-05-09 19:12:01","2019","24","1","22","16606"
"39071","2022-06-28 06:23:53","8983","3","3","32","92565"
"39072","2023-04-06 12:02:19","6792","41","14","21","110026"
"39073","2020-10-07 04:13:24","141","53","13","71","15119"
"39074","2022-08-25 10:17:48","4194","25","4","56","8348"
"39075","2022-09-10 10:50:28","14306","92","20","3","346020"
"39076","2020-05-07 21:52:43","16228","35","3","39","118416"
"39077","2023-02-08 23:45:01","8587","9","2","64","16440"
"39078","2020-11-22 11:44:03","5179","32","2","9","12102"
"39079","2021-10-02 21:51:31","9327","44","20","26","481640"
"39080","2020-06-02 06:10:30","19425","23","6","12","201636"
"39081","2021-11-16 17:28:22","61","66","3","58","77685"
"39082","2021-05-12 01:15:00","5263","42","5","39","11170"
"39083","2021-01-17 15:06:31","11130","49","5","76","148010"
"39084","2021-08-01 13:37:44","3832","78","10","34","257720"
"39085","2022-09-28 12:38:17","17339","1","10","82","388340"
"39086","2021-10-04 11:15:58","14351","6","19","5","660440"
"39087","2022-08-26 01:56:38","4973","20","9","79","71127"
"39088","2022-04-01 19:25:21","10036","4","5","65","103430"
"39089","2021-01-31 20:56:01","12961","85","12","20","34752"
"39090","2020-08-24 00:02:17","6611","17","1","41","13492"
"39091","2020-03-21 17:00:30","9201","45","11","37","389356"
"39092","2021-06-07 12:35:58","1488","99","13","11","130949"
"39093","2020-06-01 03:55:33","12138","18","16","79","281408"
"39094","2021-07-14 23:29:11","1237","77","17","35","101847"
"39095","2021-09-03 17:09:50","8484","7","6","20","95136"
"39096","2023-03-31 01:57:52","13304","69","10","92","68840"
"39097","2022-03-13 16:25:43","16688","63","8","56","119720"
"39098","2020-09-09 10:14:22","3942","74","15","1","582060"
"39099","2020-08-21 01:10:28","11714","43","7","14","125965"
"39100","2021-04-28 08:55:39","13770","45","10","89","353960"
"39101","2021-05-19 07:08:17","13146","50","16","71","275328"
"39102","2021-09-06 16:44:58","17649","43","1","37","17995"
"39103","2020-12-23 07:40:27","15325","84","4","93","78312"
"39104","2020-06-28 21:05:21","10497","94","12","9","8292"
"39105","2021-12-28 01:23:02","2732","82","4","93","137604"
"39106","2020-06-11 16:26:22","12950","29","10","27","393440"
"39107","2022-06-05 06:09:58","14513","52","12","33","114540"
"39108","2020-10-12 12:40:48","17962","15","20","67","108360"
"39109","2021-02-20 02:31:22","4746","27","9","74","167940"
"39110","2022-12-21 20:59:06","11976","48","13","30","341380"
"39111","2021-10-20 03:26:44","5612","75","9","41","56259"
"39112","2020-11-08 17:46:02","214","49","8","82","236816"
"39113","2021-03-04 08:10:02","19040","45","7","12","247772"
"39114","2020-08-21 13:09:00","11943","23","20","15","672120"
"39115","2022-04-08 15:28:28","14792","55","9","17","173421"
"39116","2021-10-11 04:45:43","5165","82","17","96","584817"
"39117","2022-03-10 09:25:19","1741","78","14","39","360808"
"39118","2020-11-24 00:48:21","8519","41","5","15","39295"
"39119","2020-08-09 07:23:19","469","34","15","13","77865"
"39120","2021-01-21 09:03:53","11840","72","10","72","164760"
"39121","2022-11-01 07:58:31","1609","46","2","57","72334"
"39122","2021-07-05 13:39:38","6332","6","8","91","278080"
"39123","2022-04-07 21:11:27","10667","35","1","19","39472"
"39124","2021-03-04 00:36:21","18297","3","15","85","462825"
"39125","2020-10-07 07:59:48","7203","65","3","34","64233"
"39126","2023-04-07 20:24:48","15465","24","13","56","215878"
"39127","2021-12-28 14:39:16","18385","15","16","45","86688"
"39128","2022-08-13 02:38:41","19572","34","15","27","77865"
"39129","2023-03-19 13:28:47","8522","33","19","47","686375"
"39130","2021-11-27 22:22:57","2865","3","5","39","154275"
